1825	0.178798999	0.18135129	0.16871275	0.168413664	0.165748689	0.163642664	0.161160985	0.158799734	0.158005856	0.157285983	0.156565599	0.156004084	0.155382735	0.154818932	0.154273563	0.153710079	0.153225697	0.152865093	0.152520087	0.152158375	0.14947739	0.148413123	0.148235634	0.147984898	0.147316489
1850	0.202556197	0.190773362	0.17631691	0.17430648	0.170765656	0.167930097	0.164979403	0.162094266	0.161040373	0.160115373	0.159212513	0.158508859	0.15773835	0.157041739	0.156368677	0.155671541	0.155070724	0.154613168	0.154176021	0.153718156	0.150299299	0.14894242	0.148707326	0.148382123	0.147529556
1875	0.227318519	0.200220472	0.183578432	0.180322815	0.175926616	0.172379108	0.168949412	0.165553454	0.164206604	0.163052738	0.161948744	0.161092642	0.16016951	0.159346323	0.15856019	0.157748654	0.157047212	0.156501093	0.155977879	0.155428317	0.151245382	0.149557439	0.149256966	0.148859349	0.147788514
1900	0.253628503	0.209588845	0.190917074	0.186283282	0.181104585	0.176906257	0.173026122	0.169182258	0.167523949	0.166117756	0.164790186	0.163765666	0.162674993	0.161713814	0.160806452	0.159878319	0.159082542	0.158457812	0.157860634	0.157232329	0.152307739	0.15026393	0.149890122	0.14940753	0.148099089
1925	0.276574822	0.219513736	0.198495959	0.192076349	0.186188643	0.181411144	0.177127522	0.172899627	0.170951454	0.169300288	0.167746765	0.16654114	0.16526684	0.164154578	0.163115056	0.162060463	0.161162958	0.160454731	0.159781832	0.159077917	0.153472839	0.151059757	0.150605967	0.150032006	0.14846395
1950	0.29535886	0.229820153	0.206264004	0.197886165	0.191150084	0.185817838	0.181178444	0.17661898	0.174416553	0.172547857	0.170781636	0.169403484	0.167948674	0.166677548	0.165494926	0.16430299	0.163295342	0.162497132	0.161742935	0.160958178	0.154721988	0.151939883	0.151401316	0.150731468	0.14889171
1975	0.309693032	0.239742312	0.214048729	0.203892437	0.196166554	0.19017083	0.185136974	0.180271157	0.177853702	0.175794438	0.173843885	0.172311947	0.170688008	0.169267543	0.16794676	0.166612371	0.165486432	0.164591239	0.163749592	0.162878097	0.15603236	0.152896357	0.152270553	0.151502612	0.149372423
2000	0.31953103	0.248870395	0.22167645	0.210098224	0.201333211	0.194603309	0.189087124	0.18384182	0.181213477	0.178998193	0.176887218	0.175219164	0.173447203	0.171893702	0.170443821	0.168976204	0.167734215	0.166741541	0.165807008	0.164842599	0.157378416	0.153918522	0.153205703	0.152340114	0.149911013
2025	0.32560748	0.2572768	0.228956733	0.216363663	0.206645943	0.199165184	0.193124907	0.187417581	0.184515546	0.182120681	0.179875017	0.17809443	0.176192156	0.174520396	0.172957343	0.171371001	0.170024918	0.168935998	0.167911303	0.166854654	0.158740187	0.154993435	0.154196687	0.153236721	0.15050652
2050	0.32909412	0.265009218	0.235829387	0.22249156	0.212034529	0.203843701	0.197271115	0.191081467	0.187840886	0.185210334	0.182796096	0.180904359	0.178894944	0.177124114	0.175460934	0.173768813	0.172328933	0.171155329	0.170048939	0.16890284	0.16011613	0.156106452	0.15523171	0.154183469	0.151156836
2075	0.330920215	0.272081486	0.242276644	0.228316854	0.217358801	0.208593274	0.201508428	0.194844493	0.191231588	0.188332139	0.185696544	0.183664398	0.181538498	0.179678815	0.177932688	0.176150413	0.174627342	0.173377545	0.172196488	0.170971095	0.161508059	0.157241895	0.156297761	0.155170021	0.151858698
2100	0.331796611	0.278502906	0.248362778	0.233814429	0.222484767	0.213308038	0.20580708	0.19869307	0.19471039	0.191511633	0.188632485	0.186418069	0.184142597	0.182179535	0.180356807	0.17849594	0.176905118	0.17558634	0.174338697	0.173041737	0.162917842	0.158386825	0.157381159	0.156185056	0.152607728
2125	0.332186192	0.284273025	0.254073809	0.2389877	0.227368477	0.217878113	0.210063845	0.202613024	0.198256928	0.19476666	0.191617591	0.189213758	0.186745386	0.184652592	0.182732461	0.180795057	0.179141581	0.177765972	0.1764633	0.175101393	0.164347222	0.159539586	0.158471828	0.157216707	0.153398525
2150	0.332345962	0.289355251	0.259414991	0.243912126	0.232008502	0.222264822	0.214248031	0.206515936	0.201869452	0.19807507	0.194667383	0.192052486	0.189390615	0.187138773	0.185089026	0.183052689	0.181334073	0.179907364	0.178552379	0.177136728	0.165796057	0.160701193	0.159569116	0.158255142	0.154224821
2175	0.332407472	0.293736056	0.264392283	0.248582308	0.236397447	0.226450051	0.21826549	0.210374069	0.205476788	0.201442937	0.197759466	0.194948359	0.192071045	0.189648159	0.187463081	0.185295424	0.183493009	0.182005578	0.180603397	0.179140275	0.16726732	0.161872715	0.160673896	0.159298987	0.155079659
2200	0.33242939	0.297491755	0.269013103	0.253008062	0.240607979	0.230450346	0.22211475	0.21409884	0.209056848	0.204810306	0.200906239	0.197875794	0.194800923	0.192196489	0.189857344	0.18755694	0.185641485	0.184079102	0.182617309	0.181104236	0.168750892	0.163055196	0.161787081	0.160348979	0.155955603
2225	0.332436731	0.300663575	0.273310344	0.257196345	0.244626515	0.234246865	0.225801915	0.217685337	0.21252958	0.208161187	0.204057934	0.200852557	0.197554913	0.194788292	0.192286456	0.189834668	0.187811772	0.186156867	0.184613371	0.183037095	0.170240272	0.164247584	0.16290956	0.161405897	0.156844949
2250	0.332439047	0.303276224	0.277205521	0.261152833	0.248460444	0.237911763	0.229309452	0.221126219	0.215890221	0.211421591	0.207202466	0.203832599	0.200354952	0.19739743	0.194753997	0.192142857	0.189995165	0.188241045	0.186619385	0.184956088	0.171729791	0.165455841	0.16404033	0.162470512	0.157740224
2275	0.332439737	0.305425489	0.280735619	0.264882785	0.252115238	0.241424836	0.232704806	0.224402715	0.219125646	0.214588247	0.210271631	0.206809777	0.203162014	0.200049551	0.197233191	0.194484708	0.192205996	0.190345429	0.18863113	0.186888504	0.173214592	0.16667611	0.16518476	0.163541525	0.158638371
2300	0.332439931	0.307163963	0.28391095	0.268391475	0.255595354	0.244791303	0.235969734	0.227580896	0.222210601	0.217647919	0.213262859	0.20971862	0.205972308	0.202709821	0.199752812	0.196834481	0.194446893	0.192475094	0.190662137	0.188824843	0.174690549	0.167905068	0.166339756	0.164624695	0.159539742
2325	0.332439983	0.308575125	0.286732425	0.271706844	0.258904772	0.2480152	0.239109442	0.230644319	0.225206786	0.220597097	0.216163501	0.212559195	0.20872488	0.205377263	0.202281434	0.199222117	0.196691472	0.194615638	0.192716406	0.190778838	0.176146602	0.16913883	0.167503074	0.165716962	0.160444815
2350	0.332439996	0.309696218	0.289259077	0.274757017	0.262047315	0.251099899	0.24212789	0.233598783	0.228099584	0.223410461	0.218966201	0.215320032	0.211420232	0.207994014	0.204820407	0.201621198	0.198971993	0.196787361	0.194777312	0.192753837	0.177587714	0.170372987	0.168671332	0.166817776	0.161354082
2375	0.332439999	0.310578212	0.291487819	0.277577432	0.265026833	0.254048428	0.24502827	0.236448635	0.230894955	0.22615665	0.221642228	0.21799368	0.2140475	0.210561622	0.207314596	0.2040342	0.201263877	0.198977683	0.19686805	0.194732108	0.179007678	0.17160734	0.169842644	0.167924403	0.162265567
2400	0.33244	0.311265347	0.293456696	0.280172658	0.267844324	0.256863676	0.247813317	0.239197265	0.233597402	0.228814128	0.224256768	0.220548355	0.216599268	0.213069959	0.209766421	0.206409789	0.203571573	0.20117766	0.198975076	0.196738769	0.180403968	0.172836389	0.171010815	0.169034066	0.163185729
2425	0.33244	0.31179808	0.295158405	0.282525881	0.27052124	0.259548514	0.25048551	0.241847433	0.236210424	0.23138743	0.22678968	0.223047288	0.219041537	0.215511926	0.212166424	0.208750186	0.205845784	0.203394259	0.201090338	0.198759917	0.18177781	0.174054187	0.172176963	0.170144283	0.164111059
2450	0.33244	0.312201843	0.296638789	0.284704149	0.272996845	0.262105683	0.253047206	0.244401499	0.238736837	0.233880095	0.229245539	0.225470452	0.221432055	0.217853662	0.21450783	0.21104635	0.208089493	0.205578531	0.203223028	0.200789126	0.183135714	0.175263469	0.1733342	0.171252848	0.165041936
2475	0.33244	0.312507955	0.2979199	0.286682437	0.275306412	0.264533991	0.255500721	0.246861574	0.241178984	0.236294963	0.231627939	0.22782228	0.223751797	0.220147868	0.216757585	0.213291666	0.210294253	0.207735137	0.205324352	0.202836961	0.18449622	0.176460219	0.174484325	0.172357819	0.165978637
2500	0.33244	0.312737844	0.299014079	0.288473148	0.277454004	0.266856464	0.257848389	0.249229623	0.243538898	0.238634377	0.233939761	0.23010629	0.226005167	0.222375537	0.218964644	0.215481404	0.212453787	0.20985637	0.207400491	0.204855963	0.185845013	0.177642596	0.175623952	0.173452592	0.166920318
2525	0.33244	0.312908948	0.299963076	0.290107793	0.279445005	0.269014285	0.260091616	0.251507531	0.245818402	0.240900334	0.236183372	0.232325316	0.228195692	0.224540975	0.221108833	0.217579962	0.214563516	0.211936437	0.20944439	0.206852913	0.187194011	0.178809005	0.176751387	0.174541332	0.167865178
2550	0.33244	0.313035224	0.300771196	0.291554502	0.281267563	0.271041689	0.262228137	0.253697154	0.248019186	0.243094585	0.238360769	0.23448169	0.230326234	0.226647661	0.223194329	0.21964635	0.216588579	0.213971055	0.211450689	0.208821215	0.188546129	0.179958084	0.177865152	0.175620172	0.168811399
2575	0.33244	0.31312767	0.301456431	0.292853961	0.282970802	0.272941656	0.264283013	0.255800361	0.250142859	0.245218717	0.240473675	0.236577374	0.232399143	0.228698435	0.225224552	0.221657047	0.218585095	0.215925627	0.213415375	0.210755801	0.189903462	0.18108947	0.178963968	0.176687692	0.169757856
2600	0.33244	0.313194836	0.302034997	0.294017443	0.284536233	0.274717997	0.266197609	0.257818018	0.252190984	0.2472742	0.242523621	0.238614054	0.234416393	0.230695642	0.227202312	0.223615454	0.220528647	0.217855777	0.215304123	0.212652821	0.191267409	0.182215288	0.180046735	0.17774265	0.170702781
